game,game_label,record_type,source_name,source_url,code,code_variants,redemption_url,status,is_redeemable_now,has_expired,expires_in,added_at_utc,added_at_output_tz,start_at_utc,end_at_utc,start_at_output_tz,end_at_output_tz,rewards,raw_rewards
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,HVDLX51ZNOMF,[],https://genshin.hoyoverse.com/en/gift?code=HVDLX51ZNOMF,inactive,False,True,,,,,,,,"[{""item"": ""Brilliant Chrysanthemum"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}]","[""Brilliant Chrysanthemum \u00d73"", ""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,HVQAUTYB8NKE,[],https://genshin.hoyoverse.com/en/gift?code=HVQAUTYB8NKE,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Adventurer's Experience"", ""qty"": 15}, {""item"": ""Fine Enhancement Ore"", ""qty"": 10}]","[""Mora \u00d720,000"", ""Adventurer's Experience \u00d715"", ""Fine Enhancement Ore \u00d710""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,IFACACUCU0507,[],https://genshin.hoyoverse.com/en/gift?code=IFACACUCU0507,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mora"", ""qty"": 50000}]","[""Primogem \u00d7100"", ""Mora \u00d750,000""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,INEFFA0730BIRGITTA,[],https://genshin.hoyoverse.com/en/gift?code=INEFFA0730BIRGITTA,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 10}]","[""Primogem \u00d7100"", ""Mystic Enhancement Ore \u00d710""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,INUH43366326,[],https://genshin.hoyoverse.com/en/gift?code=INUH43366326,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}]","[""Mora \u00d710000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Stir-Fried Fish Noodles \u00d75"", ""Jueyun Chili Chicken \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,ITSTARTSIN60NODKRAI,[],https://genshin.hoyoverse.com/en/gift?code=ITSTARTSIN60NODKRAI,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 40}, {""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Hero's Wit"", ""qty"": 3}]","[""Primogem \u00d740"", ""Mora \u00d720,000"", ""Hero's Wit \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,JCWJFZG57YFW,[],https://genshin.hoyoverse.com/en/gift?code=JCWJFZG57YFW,inactive,False,True,,,,,,,,"[{""item"": ""10,000 Mora"", ""qty"": null}, {""item"": ""10 Adventurer's Experience"", ""qty"": null}, {""item"": ""5 Fine Enhancement Ore"", ""qty"": null}, {""item"": ""5 Stir-Fried Fish Noodles"", ""qty"": null}, {""item"": ""5 Jueyun Chili Chicken"", ""qty"": null}]","[""10,000 Mora"", ""10 Adventurer's Experience"", ""5 Fine Enhancement Ore"", ""5 Stir-Fried Fish Noodles"", ""5 Jueyun Chili Chicken""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,JRCB867O8KT3,[],https://genshin.hoyoverse.com/en/gift?code=JRCB867O8KT3,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Stir-Fried Fish Noodles \u00d75"", ""Jueyun Chili Chicken \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,JS45ETDJLKMD,[],https://genshin.hoyoverse.com/en/gift?code=JS45ETDJLKMD,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mora"", ""qty"": 50000}]","[""Primogem \u00d7100"", ""Mora \u00d750,000""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,JTSHBHPPKUSV,[],https://genshin.hoyoverse.com/en/gift?code=JTSHBHPPKUSV,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 20}, {""item"": ""Geode of Replication"", ""qty"": 160}]","[""Primogem x20"", ""Geode of Replication x160""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,KAM7UKZGVRXZ,[],https://genshin.hoyoverse.com/en/gift?code=KAM7UKZGVRXZ,inactive,False,True,,,,,,,,"[{""item"": ""Mora 20000"", ""qty"": null}, {""item"": ""Stuffed N' Mashed Potatoes 1"", ""qty"": null}, {""item"": ""Fruity Trio 1"", ""qty"": null}, {""item"": ""Chocolate 2"", ""qty"": null}, {""item"": ""Goulash 1"", ""qty"": null}, {""item"": ""Sweet Madame 1"", ""qty"": null}, {""item"": ""Chenyu Brew 1"", ""qty"": null}]","[""Mora 20000"", ""Stuffed N' Mashed Potatoes 1"", ""Fruity Trio 1"", ""Chocolate 2"", ""Goulash 1"", ""Sweet Madame 1"", ""Chenyu Brew 1""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LA5E77CLZX5V,[],https://genshin.hoyoverse.com/en/gift?code=LA5E77CLZX5V,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 60}, {""item"": ""Adventurer's Experience"", ""qty"": 5}]","[""Primogem \u00d760"", ""Adventurer's Experience \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LAUMANODKRAIFLINS,[],https://genshin.hoyoverse.com/en/gift?code=LAUMANODKRAIFLINS,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Hero's Wit"", ""qty"": 5}]","[""Primogem \u00d7100"", ""Hero's Wit \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LIGHTKEEPERS,[],https://genshin.hoyoverse.com/en/gift?code=LIGHTKEEPERS,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}]","[""Primogem \u00d730""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LINNEACLASSTIME,[],https://genshin.hoyoverse.com/en/gift?code=LINNEACLASSTIME,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 10}]","[""Primogem \u00d7100"", ""Mystic Enhancement Ore \u00d710""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LT5NH2TTXUHM,[],https://genshin.hoyoverse.com/en/gift?code=LT5NH2TTXUHM,inactive,False,True,,,,,,,,"[{""item"": ""100 Primogems"", ""qty"": null}, {""item"": ""5 Hero's Wit"", ""qty"": null}]","[""100 Primogems"", ""5 Hero's Wit""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LTT3DVKVLUQZ,[],https://genshin.hoyoverse.com/en/gift?code=LTT3DVKVLUQZ,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}, {""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Broken Drive Shaft"", ""qty"": 3}]","[""Primogem \u00d730"", ""Mora \u00d720,000"", ""Broken Drive Shaft \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LUNAI0910,[],https://genshin.hoyoverse.com/en/gift?code=LUNAI0910,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 10}]","[""Primogem \u00d7100"", ""Mystic Enhancement Ore \u00d710""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LUNAII1022,[],https://genshin.hoyoverse.com/en/gift?code=LUNAII1022,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Hero's Wit"", ""qty"": 5}]","[""Primogem \u00d7100"", ""Hero's Wit \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,LWKC638ULB16,[],https://genshin.hoyoverse.com/en/gift?code=LWKC638ULB16,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Stir-Fried Fish Noodles \u00d75"", ""Jueyun Chili Chicken \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MASTERSKIRK0618,[],https://genshin.hoyoverse.com/en/gift?code=MASTERSKIRK0618,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 10}]","[""Primogem \u00d7100"", ""Mystic Enhancement Ore \u00d710""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MAVUIKA2025,[],https://genshin.hoyoverse.com/en/gift?code=MAVUIKA2025,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}]","[""Primogem \u00d730""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MAVUIKAWISHES,[],https://genshin.hoyoverse.com/en/gift?code=MAVUIKAWISHES,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}, {""item"": ""File:Item Hymn of Gathered Flame.pngFile:Item Hymn of Gathered Flame.png Hymn of Gathered Flame"", ""qty"": 1}]","[""Primogem \u00d730"", ""File:Item Hymn of Gathered Flame.pngFile:Item Hymn of Gathered Flame.png Hymn of Gathered Flame \u00d71""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MBEYNDLU3WGZ,[],https://genshin.hoyoverse.com/en/gift?code=MBEYNDLU3WGZ,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Hero's Wit"", ""qty"": 2}, {""item"": ""Geode of Replication"", ""qty"": 160}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 2}]","[""Mora \u00d720,000"", ""Hero's Wit \u00d72"", ""Geode of Replication \u00d7160"", ""Mystic Enhancement Ore \u00d72""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MILIASTRAWONDERLAND,[],https://genshin.hoyoverse.com/en/gift?code=MILIASTRAWONDERLAND,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mora"", ""qty"": 50000}]","[""Primogem \u00d7100"", ""Mora \u00d750000""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MIXF44DAP7HW,[],https://genshin.hoyoverse.com/en/gift?code=MIXF44DAP7HW,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 20}, {""item"": ""Geode of Replication"", ""qty"": 160}]","[""Primogem \u00d720"", ""Geode of Replication \u00d7160""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MIZUKI0212MIZUKI,[],https://genshin.hoyoverse.com/en/gift?code=MIZUKI0212MIZUKI,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Hero's Wit"", ""qty"": 5}]","[""Primogem \u00d7100"", ""Hero's Wit \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MOONINVITATIONLUNAIV,[],https://genshin.hoyoverse.com/en/gift?code=MOONINVITATIONLUNAIV,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 40}, {""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Hero's Wit"", ""qty"": 3}]","[""Primogem x40"", ""Mora x20,000"", ""Hero's Wit x3""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,MTLF6DKA7PQZ,[],https://genshin.hoyoverse.com/en/gift?code=MTLF6DKA7PQZ,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 30000}, {""item"": ""Tatacos"", ""qty"": 3}, {""item"": ""Grainfruit Chips"", ""qty"": 3}, {""item"": ""Cup O' Grainfruit"", ""qty"": 3}]","[""Mora \u00d730,000"", ""Tatacos \u00d73"", ""Grainfruit Chips \u00d73"", ""Cup O' Grainfruit \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NEFER1022ASHRU,[],https://genshin.hoyoverse.com/en/gift?code=NEFER1022ASHRU,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 10}]","[""Primogem \u00d7100"", ""Mystic Enhancement Ore \u00d710""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NEWTEST,[],https://genshin.hoyoverse.com/en/gift?code=NEWTEST,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}]","[""Primogem \u00d730""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NODKRAI0910,[],https://genshin.hoyoverse.com/en/gift?code=NODKRAI0910,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 200}]","[""Primogem \u00d7200""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NODKRAIGAMESCOM,[],https://genshin.hoyoverse.com/en/gift?code=NODKRAIGAMESCOM,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}, {""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Hero's Wit"", ""qty"": 3}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 5}]","[""Primogem \u00d730"", ""Mora \u00d720,000"", ""Hero's Wit \u00d73"", ""Mystic Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NODKRAISP0909,[],https://genshin.hoyoverse.com/en/gift?code=NODKRAISP0909,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Hero's Wit"", ""qty"": 3}, {""item"": ""Mystic Enhancement Ore"", ""qty"": 5}]","[""Mora \u00d720,000"", ""Hero's Wit \u00d73"", ""Mystic Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NSXD6FDNHCS5,[],https://genshin.hoyoverse.com/en/gift?code=NSXD6FDNHCS5,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Adventurer's Experience"", ""qty"": 5}, {""item"": ""Saurus Crackers"", ""qty"": 3}]","[""Mora \u00d720,000"", ""Adventurer's Experience \u00d75"", ""Saurus Crackers \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,NTIF4NP4DO89,[],https://genshin.hoyoverse.com/en/gift?code=NTIF4NP4DO89,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Jueyun Chili Chicken \u00d75"", ""Stir-Fried Fish Noodles \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,OSOIDWA2R5H3,[],https://genshin.hoyoverse.com/en/gift?code=OSOIDWA2R5H3,inactive,False,True,,,,,,,,"[{""item"": ""10,000 Mora"", ""qty"": null}, {""item"": ""10 Adventurer's Experience"", ""qty"": null}, {""item"": ""5 Fine Enhacement Ore"", ""qty"": null}, {""item"": ""5 Stir-Fried Fish Noodles"", ""qty"": null}, {""item"": ""5 Jueyun Chili Chicken"", ""qty"": null}]","[""10,000 Mora"", ""10 Adventurer's Experience"", ""5 Fine Enhacement Ore"", ""5 Stir-Fried Fish Noodles"", ""5 Jueyun Chili Chicken""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,P3GXX56W3VG9,[],https://genshin.hoyoverse.com/en/gift?code=P3GXX56W3VG9,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 60}, {""item"": ""Adventurer's Experience"", ""qty"": 5}]","[""Primogem \u00d760"", ""Adventurer's Experience \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,PAGG36WC1699,[],https://genshin.hoyoverse.com/en/gift?code=PAGG36WC1699,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Stir-Fried Fish Noodles \u00d75"", ""Jueyun Chili Chicken \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,PAGG9M78TJBQ,[],https://genshin.hoyoverse.com/en/gift?code=PAGG9M78TJBQ,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Stir-Fried Fish Noodles \u00d75"", ""Jueyun Chili Chicken \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,PEUWTLCPB2R2,[],https://genshin.hoyoverse.com/en/gift?code=PEUWTLCPB2R2,inactive,False,True,,,,,,,,"[{""item"": ""100 Primogems"", ""qty"": null}, {""item"": ""10 Mystic Enhancement Ore"", ""qty"": null}]","[""100 Primogems"", ""10 Mystic Enhancement Ore""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,POKAPOKAGENSHIN,[],https://genshin.hoyoverse.com/en/gift?code=POKAPOKAGENSHIN,inactive,False,True,,,,,,,,"[{""item"": ""Sea Ganoderma"", ""qty"": 5}, {""item"": ""Hero's Wit"", ""qty"": 3}, {""item"": ""Dreams of Healing Kageuchi Handguard"", ""qty"": 5}]","[""Sea Ganoderma \u00d75"", ""Hero's Wit \u00d73"", ""Dreams of Healing Kageuchi Handguard \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,PPBL281426WC,[],https://genshin.hoyoverse.com/en/gift?code=PPBL281426WC,inactive,False,True,,,,,,,,"[{""item"": ""Kalpalata Lotus"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}]","[""Kalpalata Lotus \u00d73"", ""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,R4SCAU7CR1G9,[],https://genshin.hoyoverse.com/en/gift?code=R4SCAU7CR1G9,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 60}]","[""Primogem \u00d760""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,RB5PPN4BV355,[],https://genshin.hoyoverse.com/en/gift?code=RB5PPN4BV355,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 30}, {""item"": ""Sea Ganoderma"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 20000}]","[""Primogem \u00d730"", ""Sea Ganoderma \u00d73"", ""Mora \u00d720,000""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,RFVEZO83458Q,[],https://genshin.hoyoverse.com/en/gift?code=RFVEZO83458Q,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Stir-Fried Fish Noodles"", ""qty"": 5}, {""item"": ""Jueyun Chili Chicken"", ""qty"": 5}]","[""Mora \u00d710000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Stir-Fried Fish Noodles \u00d75"", ""Jueyun Chili Chicken \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,RONGHUAYANWU,[],https://genshin.hoyoverse.com/en/gift?code=RONGHUAYANWU,inactive,False,True,,,,,,,,"[{""item"": ""100 Primogems"", ""qty"": null}, {""item"": ""50,000 Mora"", ""qty"": null}]","[""100 Primogems"", ""50,000 Mora""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,RUIXIO212NEW,[],https://genshin.hoyoverse.com/en/gift?code=RUIXIO212NEW,inactive,False,True,,,,,,,,"[{""item"": ""100 Primogems"", ""qty"": null}, {""item"": ""5 Hero's Wit"", ""qty"": null}]","[""100 Primogems"", ""5 Hero's Wit""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SANCHUANHUAJI,[],https://genshin.hoyoverse.com/en/gift?code=SANCHUANHUAJI,inactive,False,True,,,,,,,,"[{""item"": ""100 Primogems"", ""qty"": null}, {""item"": ""50,000 Mora"", ""qty"": null}]","[""100 Primogems"", ""50,000 Mora""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SAWFSXA7NCSM,[],https://genshin.hoyoverse.com/en/gift?code=SAWFSXA7NCSM,inactive,False,True,,,,,,,,"[{""item"": ""Moonfall Silver"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 20000}, {""item"": ""Nod-Krai Hot Dog"", ""qty"": 3}]","[""Moonfall Silver \u00d73"", ""Mora \u00d720,000"", ""Nod-Krai Hot Dog \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SBUE3NT47K26,[],https://genshin.hoyoverse.com/en/gift?code=SBUE3NT47K26,inactive,False,True,,,,,,,,"[{""item"": ""Brilliant Chrysanthemum"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}]","[""Brilliant Chrysanthemum \u00d73"", ""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SBUEE52V164A,[],https://genshin.hoyoverse.com/en/gift?code=SBUEE52V164A,inactive,False,True,,,,,,,,"[{""item"": ""Brilliant Chrysanthemum"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}]","[""Brilliant Chrysanthemum \u00d73"", ""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SBUEMJB449D9,[],https://genshin.hoyoverse.com/en/gift?code=SBUEMJB449D9,inactive,False,True,,,,,,,,"[{""item"": ""Brilliant Chrysanthemum"", ""qty"": 3}, {""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}]","[""Brilliant Chrysanthemum \u00d73"", ""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SCALEBLADE,[],https://genshin.hoyoverse.com/en/gift?code=SCALEBLADE,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 100}, {""item"": ""Mora"", ""qty"": 50000}]","[""Primogem \u00d7100"", ""Mora \u00d750000""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SDKLR94C83AF,[],https://genshin.hoyoverse.com/en/gift?code=SDKLR94C83AF,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Seasoned Fang"", ""qty"": 3}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Seasoned Fang \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SDKLSK67TZ1X,[],https://genshin.hoyoverse.com/en/gift?code=SDKLSK67TZ1X,inactive,False,True,,,,,,,,"[{""item"": ""Mora"", ""qty"": 10000}, {""item"": ""Adventurer's Experience"", ""qty"": 10}, {""item"": ""Fine Enhancement Ore"", ""qty"": 5}, {""item"": ""Seasoned Fang"", ""qty"": 3}]","[""Mora \u00d710,000"", ""Adventurer's Experience \u00d710"", ""Fine Enhancement Ore \u00d75"", ""Seasoned Fang \u00d73""]"
genshin,Genshin Impact,code,Ennead,https://api.ennead.cc/mihoyo/genshin/codes,SNEZHNAYA20260812,[],https://genshin.hoyoverse.com/en/gift?code=SNEZHNAYA20260812,inactive,False,True,,,,,,,,"[{""item"": ""Primogem"", ""qty"": 200}]","[""Primogem \u00d7200""]"
